x,y,z,xx,yy,zz
3.1994345 , 8.401131 , -21.022055 , 3.2 , 8.4 , -21.0
3.1996608 , 8.400678 , -21.013231 , 3.2 , 8.4 , -21.0
3.1997964 , 8.400407 , -21.007942 , 3.2 , 8.4 , -21.0
3.199878 , 8.400243 , -21.004763 , 3.2 , 8.4 , -21.0
3.1999269 , 8.4001465 , -21.00286 , 3.2 , 8.4 , -21.0
3.199956 , 8.400087 , -21.001715 , 3.2 , 8.4 , -21.0
3.1999736 , 8.400052 , -21.001028 , 3.2 , 8.4 , -21.0
3.199984 , 8.400031 , -21.000618 , 3.2 , 8.4 , -21.0
3.1999905 , 8.400019 , -21.00037 , 3.2 , 8.4 , -21.0
3.1999943 , 8.400011 , -21.000223 , 3.2 , 8.4 , -21.0
3.1999965 , 8.400006 , -21.000134 , 3.2 , 8.4 , -21.0
3.199998 , 8.400003 , -21.00008 , 3.2 , 8.4 , -21.0
3.1999989 , 8.4000025 , -21.000048 , 3.2 , 8.4 , -21.0
3.1999993 , 8.400001 , -21.000029 , 3.2 , 8.4 , -21.0
3.203228 , 8.393544 , -20.87411 , 3.3 , 8.2 , -17.1
3.2999997 , 8.200001 , -17.10001 , 3.3 , 8.2 , -17.1
3.347077 , 8.105846 , -15.263986 , 3.2 , 8.4 , -21.0
3.2159865 , 8.368028 , -20.376532 , 3.2 , 8.4 , -21.0
3.15003 , 8.49994 , -22.948835 , 3.2 , 8.4 , -21.0
3.1897635 , 8.420473 , -21.399221 , 3.2 , 8.4 , -21.0
3.1938567 , 8.412287 , -21.239586 , 3.2 , 8.4 , -21.0
3.1999161 , 8.400167 , -21.003275 , 3.3 , 8.2 , -17.1
3.294767 , 8.210465 , -17.304085 , 3.2 , 8.4 , -21.0
3.2580123 , 8.283975 , -18.73752 , 3.2 , 8.4 , -21.0
3.1555054 , 8.488988 , -22.735294 , 3.2 , 8.4 , -21.0
3.1931236 , 8.4137535 , -21.26819 , 3.2 , 8.4 , -21.0
3.1958735 , 8.408253 , -21.16093 , 3.2 , 8.4 , -21.0
3.197524 , 8.404951 , -21.096561 , 3.2 , 8.4 , -21.0
3.1985145 , 8.40297 , -21.057938 , 3.2 , 8.4 , -21.0
3.1991086 , 8.401782 , -21.034763 , 3.2 , 8.4 , -21.0
3.1994653 , 8.401069 , -21.020855 , 3.2 , 8.4 , -21.0
3.1996791 , 8.400641 , -21.012514 , 3.2 , 8.4 , -21.0
3.1998076 , 8.400385 , -21.00751 , 3.2 , 8.4 , -21.0
3.1998844 , 8.400229 , -21.004503 , 3.2 , 8.4 , -21.0
3.1999307 , 8.400138 , -21.002703 , 3.2 , 8.4 , -21.0
3.1999583 , 8.400083 , -21.001623 , 3.2 , 8.4 , -21.0
3.199975 , 8.400049 , -21.000973 , 3.2 , 8.4 , -21.0
3.199985 , 8.400029 , -21.000584 , 3.2 , 8.4 , -21.0
3.2032204 , 8.393559 , -20.874413 , 3.3 , 8.2 , -17.1
3.2967668 , 8.206466 , -17.226095 , 3.2 , 8.4 , -21.0
3.2601995 , 8.279601 , -18.652218 , 3.3 , 8.2 , -17.1
3.2562685 , 8.287464 , -18.805536 , 3.3 , 8.2 , -17.1
3.3421345 , 8.11573 , -15.456747 , 3.2 , 8.4 , -21.0
3.2121534 , 8.375692 , -20.52602 , 3.2 , 8.4 , -21.0
3.1477876 , 8.504425 , -23.036291 , 3.2 , 8.4 , -21.0
3.1883826 , 8.423235 , -21.453077 , 3.2 , 8.4 , -21.0
3.1930277 , 8.413945 , -21.271927 , 3.2 , 8.4 , -21.0
3.195816 , 8.408368 , -21.163174 , 3.2 , 8.4 , -21.0
3.1974895 , 8.405021 , -21.09791 , 3.2 , 8.4 , -21.0
3.1984937 , 8.403012 , -21.058744 , 3.2 , 8.4 , -21.0
3.199096 , 8.401807 , -21.035248 , 3.2 , 8.4 , -21.0
3.1994576 , 8.401085 , -21.021149 , 3.2 , 8.4 , -21.0
3.1996746 , 8.40065 , -21.01269 , 3.2 , 8.4 , -21.0
3.1998048 , 8.40039 , -21.007612 , 3.2 , 8.4 , -21.0
3.199883 , 8.400232 , -21.004568 , 3.2 , 8.4 , -21.0
3.1999297 , 8.40014 , -21.00274 , 3.2 , 8.4 , -21.0
3.1999578 , 8.4000845 , -21.001644 , 3.2 , 8.4 , -21.0
3.1999748 , 8.40005 , -21.000986 , 3.2 , 8.4 , -21.0
3.1999848 , 8.40003 , -21.000593 , 3.2 , 8.4 , -21.0
3.199991 , 8.400018 , -21.000355 , 3.2 , 8.4 , -21.0
3.1999946 , 8.40001 , -21.000214 , 3.2 , 8.4 , -21.0
3.1999967 , 8.400006 , -21.000128 , 3.2 , 8.4 , -21.0
3.1999981 , 8.400003 , -21.000076 , 3.2 , 8.4 , -21.0
3.1999989 , 8.4000025 , -21.000046 , 3.2 , 8.4 , -21.0
3.1999993 , 8.400001 , -21.000029 , 3.2 , 8.4 , -21.0
3.1999996 , 8.400001 , -21.000017 , 3.2 , 8.4 , -21.0
3.1999998 , 8.400001 , -21.00001 , 3.2 , 8.4 , -21.0
3.1999998 , 8.4 , -21.000006 , 3.2 , 8.4 , -21.0
3.1999998 , 8.4 , -21.000004 , 3.2 , 8.4 , -21.0
3.2 , 8.4 , -21.000002 , 3.2 , 8.4 , -21.0
3.2 , 8.4 , -21.000002 , 3.2 , 8.4 , -21.0
3.2 , 8.4 , -21.000002 , 3.2 , 8.4 , -21.0
3.2 , 8.4 , -21.0 , 3.2 , 8.4 , -21.0
3.2 , 8.4 , -21.0 , 3.2 , 8.4 , -21.0
3.2 , 8.4 , -21.0 , 3.2 , 8.4 , -21.0
3.2 , 8.4 , -21.0 , 3.2 , 8.4 , -21.0
3.2 , 8.4 , -21.0 , 3.2 , 8.4 , -21.0
3.2 , 8.4 , -21.0 , 3.2 , 8.4 , -21.0
3.2 , 8.4 , -21.0 , 3.2 , 8.4 , -21.0
3.2 , 8.4 , -21.0 , 3.2 , 8.4 , -21.0
3.2 , 8.4 , -21.0 , 3.2 , 8.4 , -21.0
3.2 , 8.4 , -21.0 , 3.2 , 8.4 , -21.0
3.2 , 8.4 , -21.0 , 3.2 , 8.4 , -21.0
3.2 , 8.4 , -21.0 , 3.2 , 8.4 , -21.0
3.2032285 , 8.393543 , -20.874096 , 3.3 , 8.2 , -17.1
3.2967718 , 8.206456 , -17.225908 , 3.2 , 8.4 , -21.0
3.259294 , 8.281412 , -18.68754 , 3.2 , 8.4 , -21.0
3.1657538 , 8.4684925 , -22.335613 , 3.3 , 8.2 , -17.1
3.2909472 , 8.218106 , -17.453068 , 3.2 , 8.4 , -21.0
3.2564275 , 8.287146 , -18.79934 , 3.3 , 8.2 , -17.1
3.2531888 , 8.293621 , -18.92563 , 3.2 , 8.4 , -21.0
3.251751 , 8.296498 , -18.981709 , 3.2 , 8.4 , -21.0
3.151718 , 8.496565 , -22.883017 , 3.2 , 8.4 , -21.0
3.190801 , 8.418397 , -21.358765 , 3.2 , 8.4 , -21.0
3.1944797 , 8.411041 , -21.215296 , 3.2 , 8.4 , -21.0
3.2002506 , 8.399499 , -20.990223 , 3.3 , 8.2 , -17.1
3.2980123 , 8.203975 , -17.177515 , 3.3 , 8.2 , -17.1
3.346165 , 8.10767 , -15.299559 , 3.2 , 8.4 , -21.0
3.2152727 , 8.369454 , -20.404367 , 3.2 , 8.4 , -21.0
3.1496122 , 8.500777 , -22.965141 , 3.2 , 8.4 , -21.0
3.189506 , 8.420987 , -21.409256 , 3.2 , 8.4 , -21.0
3.1937022 , 8.412595 , -21.245611 , 3.2 , 8.4 , -21.0
3.1962209 , 8.407557 , -21.147379 , 3.2 , 8.4 , -21.0
3.1977324 , 8.404533 , -21.08843 , 3.2 , 8.4 , -21.0
3.1986399 , 8.40272 , -21.053059 , 3.2 , 8.4 , -21.0
3.2024925 , 8.395015 , -20.902792 , 3.3 , 8.2 , -17.1
3.2963285 , 8.207342 , -17.243189 , 3.2 , 8.4 , -21.0
3.25901 , 8.28198 , -18.6986 , 3.2 , 8.4 , -21.0
3.1561127 , 8.487773 , -22.711601 , 3.2 , 8.4 , -21.0
3.1934953 , 8.413009 , -21.253689 , 3.2 , 8.4 , -21.0
3.1960967 , 8.407805 , -21.152227 , 3.2 , 8.4 , -21.0
3.197658 , 8.404684 , -21.09134 , 3.2 , 8.4 , -21.0
3.1985948 , 8.40281 , -21.054804 , 3.2 , 8.4 , -21.0
3.1991568 , 8.401686 , -21.032883 , 3.2 , 8.4 , -21.0
3.1994941 , 8.401011 , -21.01973 , 3.2 , 8.4 , -21.0
3.1996965 , 8.400607 , -21.011839 , 3.2 , 8.4 , -21.0
3.2030642 , 8.393871 , -20.8805 , 3.3 , 8.2 , -17.1
3.2966728 , 8.206654 , -17.229761 , 3.2 , 8.4 , -21.0
3.2592306 , 8.281538 , -18.690008 , 3.2 , 8.4 , -21.0
3.1562474 , 8.487505 , -22.706362 , 3.2 , 8.4 , -21.0
3.193577 , 8.412845 , -21.250486 , 3.2 , 8.4 , -21.0
