x,y,z,xx,yy,zz
-46.73725 , -4.30343 , -20.416271 , -46.7 , -4.3 , -20.4
-46.735672 , -4.3032846 , -20.415583 , -46.7 , -4.3 , -20.4
-46.734127 , -4.3031425 , -20.414907 , -46.7 , -4.3 , -20.4
-46.73261 , -4.303003 , -20.414244 , -46.7 , -4.3 , -20.4
-46.731117 , -4.3028655 , -20.413593 , -46.7 , -4.3 , -20.4
-46.729656 , -4.3027306 , -20.412954 , -46.7 , -4.3 , -20.4
-46.72822 , -4.3025985 , -20.412327 , -46.7 , -4.3 , -20.4
-46.72681 , -4.302469 , -20.41171 , -46.7 , -4.3 , -20.4
-46.72543 , -4.3023415 , -20.411108 , -46.7 , -4.3 , -20.4
-46.72543 , -4.3023415 , -20.411108 , -46.7 , -4.3 , -20.4
-46.72407 , -4.3022165 , -20.410515 , -46.7 , -4.3 , -20.4
-46.72407 , -4.3022165 , -20.410515 , -46.7 , -4.3 , -20.4
-46.72407 , -4.3022165 , -20.410515 , -46.7 , -4.3 , -20.4
-46.72274 , -4.302094 , -20.409933 , -46.7 , -4.3 , -20.4
-46.72274 , -4.302094 , -20.409933 , -46.7 , -4.3 , -20.4
-46.721436 , -4.301974 , -20.409363 , -46.7 , -4.3 , -20.4
-46.720154 , -4.301856 , -20.408804 , -46.7 , -4.3 , -20.4
-46.7189 , -4.30174 , -20.408255 , -46.7 , -4.3 , -20.4
-46.717667 , -4.3016267 , -20.407717 , -46.7 , -4.3 , -20.4
-46.716457 , -4.3015156 , -20.407188 , -46.7 , -4.3 , -20.4
-46.71527 , -4.301406 , -20.40667 , -46.7 , -4.3 , -20.4
-46.71527 , -4.301406 , -20.40667 , -46.7 , -4.3 , -20.4
-46.714108 , -4.301299 , -20.406162 , -46.7 , -4.3 , -20.4
-46.712967 , -4.3011937 , -20.405663 , -46.7 , -4.3 , -20.4
-46.712967 , -4.3011937 , -20.405663 , -46.7 , -4.3 , -20.4
-46.711845 , -4.3010907 , -20.405174 , -46.7 , -4.3 , -20.4
-46.710747 , -4.3009896 , -20.404694 , -46.7 , -4.3 , -20.4
-46.70967 , -4.300891 , -20.404224 , -46.7 , -4.3 , -20.4
-46.70862 , -4.3007936 , -20.403763 , -46.7 , -4.3 , -20.4
-46.70758 , -4.3006983 , -20.40331 , -46.7 , -4.3 , -20.4
-46.706566 , -4.300605 , -20.402868 , -46.7 , -4.3 , -20.4
-46.706566 , -4.300605 , -20.402868 , -46.7 , -4.3 , -20.4
-46.705574 , -4.3005133 , -20.402433 , -46.7 , -4.3 , -20.4
-46.704597 , -4.3004236 , -20.402008 , -46.7 , -4.3 , -20.4
-46.704597 , -4.3004236 , -20.402008 , -46.7 , -4.3 , -20.4
-46.704597 , -4.3004236 , -20.402008 , -46.7 , -4.3 , -20.4
-46.703644 , -4.3003354 , -20.40159 , -46.7 , -4.3 , -20.4
-46.702705 , -4.300249 , -20.40118 , -46.7 , -4.3 , -20.4
-46.702705 , -4.300249 , -20.40118 , -46.7 , -4.3 , -20.4
-46.702705 , -4.300249 , -20.40118 , -46.7 , -4.3 , -20.4
-46.702705 , -4.300249 , -20.40118 , -46.7 , -4.3 , -20.4
-46.701786 , -4.3001647 , -20.40078 , -46.7 , -4.3 , -20.4
-46.701786 , -4.3001647 , -20.40078 , -46.7 , -4.3 , -20.4
-46.700886 , -4.3000817 , -20.400387 , -46.7 , -4.3 , -20.4
-46.700005 , -4.3000007 , -20.400002 , -46.7 , -4.3 , -20.4
-46.700005 , -4.3000007 , -20.400002 , -46.7 , -4.3 , -20.4
-46.69914 , -4.299921 , -20.399624 , -46.7 , -4.3 , -20.4
-46.69829 , -4.299843 , -20.399254 , -46.7 , -4.3 , -20.4
-46.697464 , -4.2997665 , -20.398891 , -46.7 , -4.3 , -20.4
-46.69665 , -4.2996917 , -20.398537 , -46.7 , -4.3 , -20.4
-46.695854 , -4.2996182 , -20.398188 , -46.7 , -4.3 , -20.4
-46.695072 , -4.2995462 , -20.397846 , -46.7 , -4.3 , -20.4
-46.69431 , -4.299476 , -20.397512 , -46.7 , -4.3 , -20.4
-46.693558 , -4.299407 , -20.397186 , -46.7 , -4.3 , -20.4
-46.693558 , -4.299407 , -20.397186 , -46.7 , -4.3 , -20.4
-46.692825 , -4.2993393 , -20.396866 , -46.7 , -4.3 , -20.4
-46.69211 , -4.2992735 , -20.396551 , -46.7 , -4.3 , -20.4
-46.69211 , -4.2992735 , -20.396551 , -46.7 , -4.3 , -20.4
-46.691402 , -4.2992086 , -20.396244 , -46.7 , -4.3 , -20.4
-46.690712 , -4.299145 , -20.395943 , -46.7 , -4.3 , -20.4
-46.690712 , -4.299145 , -20.395943 , -46.7 , -4.3 , -20.4
-46.690037 , -4.2990828 , -20.395647 , -46.7 , -4.3 , -20.4
-46.690037 , -4.2990828 , -20.395647 , -46.7 , -4.3 , -20.4
-46.689377 , -4.299022 , -20.395359 , -46.7 , -4.3 , -20.4
-46.689377 , -4.299022 , -20.395359 , -46.7 , -4.3 , -20.4
-46.688732 , -4.2989626 , -20.395077 , -46.7 , -4.3 , -20.4
-46.688732 , -4.2989626 , -20.395077 , -46.7 , -4.3 , -20.4
-46.688732 , -4.2989626 , -20.395077 , -46.7 , -4.3 , -20.4
-46.6881 , -4.298904 , -20.3948 , -46.7 , -4.3 , -20.4
-46.6881 , -4.298904 , -20.3948 , -46.7 , -4.3 , -20.4
-46.687477 , -4.298847 , -20.39453 , -46.7 , -4.3 , -20.4
-46.68687 , -4.298791 , -20.394264 , -46.7 , -4.3 , -20.4
-46.686275 , -4.2987366 , -20.394005 , -46.7 , -4.3 , -20.4
-46.685696 , -4.2986827 , -20.393751 , -46.7 , -4.3 , -20.4
-46.685696 , -4.2986827 , -20.393751 , -46.7 , -4.3 , -20.4
-46.685127 , -4.2986307 , -20.393501 , -46.7 , -4.3 , -20.4
-46.68457 , -4.298579 , -20.39326 , -46.7 , -4.3 , -20.4
-46.684025 , -4.298529 , -20.39302 , -46.7 , -4.3 , -20.4
-46.68349 , -4.29848 , -20.392788 , -46.7 , -4.3 , -20.4
-46.68349 , -4.29848 , -20.392788 , -46.7 , -4.3 , -20.4
-46.68297 , -4.298432 , -20.39256 , -46.7 , -4.3 , -20.4
