x,y,z,xx,yy,zz
-8.396864 , -13.995819 , -21.332073 , -8.1 , -13.6 , -14.9
-8.130833 , -13.641111 , -15.568037 , -8.4 , -14.0 , -21.4
-8.226441 , -13.768589 , -17.639565 , -8.1 , -13.6 , -14.9
-8.240163 , -13.786884 , -17.936861 , -8.4 , -14.0 , -21.4
-8.245152 , -13.793536 , -18.04496 , -8.4 , -14.0 , -21.4
-8.476189 , -14.1015835 , -23.050749 , -8.1 , -13.6 , -14.9
-8.142452 , -13.656604 , -15.819809 , -8.4 , -14.0 , -21.4
-8.239738 , -13.786319 , -17.927668 , -8.4 , -14.0 , -21.4
-8.539312 , -14.18575 , -24.418442 , -8.4 , -14.0 , -21.4
-8.425047 , -14.033398 , -21.942705 , -8.4 , -14.0 , -21.4
-8.415033 , -14.020046 , -21.72573 , -8.4 , -14.0 , -21.4
-8.40902 , -14.012027 , -21.59546 , -8.4 , -14.0 , -21.4
-8.405413 , -14.007217 , -21.517282 , -8.4 , -14.0 , -21.4
-8.382454 , -13.976604 , -21.019829 , -8.1 , -13.6 , -14.9
-8.121686 , -13.628915 , -15.369864 , -8.4 , -14.0 , -21.4
-8.219943 , -13.759925 , -17.498764 , -8.1 , -13.6 , -14.9
-8.236386 , -13.781849 , -17.855042 , -8.4 , -14.0 , -21.4
-8.242876 , -13.790501 , -17.995636 , -8.4 , -14.0 , -21.4
-8.54121 , -14.188281 , -24.45955 , -8.4 , -14.0 , -21.4
-8.400146 , -14.0001955 , -21.403173 , -8.1 , -13.6 , -14.9
-8.132986 , -13.64398 , -15.614688 , -8.4 , -14.0 , -21.4
-8.233354 , -13.777805 , -17.789333 , -8.4 , -14.0 , -21.4
-8.535426 , -14.180569 , -24.334232 , -8.4 , -14.0 , -21.4
-8.422594 , -14.030125 , -21.88954 , -8.4 , -14.0 , -21.4
-8.413559 , -14.01808 , -21.693802 , -8.4 , -14.0 , -21.4
-8.408137 , -14.01085 , -21.5763 , -8.4 , -14.0 , -21.4
-8.383737 , -13.978316 , -21.04764 , -8.1 , -13.6 , -14.9
-8.10293 , -13.603906 , -14.963471 , -8.1 , -13.6 , -14.9
-7.9249654 , -13.366619 , -11.107557 , -8.1 , -13.6 , -14.9
-8.05312 , -13.537493 , -13.884252 , -8.1 , -13.6 , -14.9
-8.097804 , -13.597071 , -14.852404 , -8.4 , -14.0 , -21.4
-8.366309 , -13.955079 , -20.670042 , -8.1 , -13.6 , -14.9
-8.271618 , -13.828824 , -18.618383 , -8.4 , -14.0 , -21.4
-8.26401 , -13.818681 , -18.453547 , -8.4 , -14.0 , -21.4
-8.553792 , -14.205057 , -24.732178 , -8.4 , -14.0 , -21.4
-8.406116 , -14.008156 , -21.532524 , -8.1 , -13.6 , -14.9
-8.120568 , -13.627423 , -15.345643 , -8.1 , -13.6 , -14.9
-8.001889 , -13.469185 , -12.774254 , -8.4 , -14.0 , -21.4
-8.359462 , -13.94595 , -20.521666 , -8.4 , -14.0 , -21.4
-8.552383 , -14.203178 , -24.70165 , -8.4 , -14.0 , -21.4
-8.433354 , -14.044474 , -22.122696 , -8.4 , -14.0 , -21.4
-8.420025 , -14.026701 , -21.833876 , -8.4 , -14.0 , -21.4
-8.412017 , -14.016024 , -21.660381 , -8.4 , -14.0 , -21.4
-8.40721 , -14.009615 , -21.55624 , -8.4 , -14.0 , -21.4
-8.404326 , -14.00577 , -21.493748 , -8.4 , -14.0 , -21.4
-8.38194 , -13.975921 , -21.008717 , -8.1 , -13.6 , -14.9
-8.101558 , -13.6020775 , -14.933749 , -8.1 , -13.6 , -14.9
-7.9951515 , -13.460203 , -12.628274 , -8.4 , -14.0 , -21.4
-8.340782 , -13.921042 , -20.116941 , -8.1 , -13.6 , -14.9
-8.249103 , -13.798802 , -18.130547 , -8.1 , -13.6 , -14.9
-8.013218 , -13.484291 , -13.019722 , -8.4 , -14.0 , -21.4
-8.370574 , -13.960766 , -20.76244 , -8.4 , -14.0 , -21.4
-8.558627 , -14.211503 , -24.836933 , -8.4 , -14.0 , -21.4
-8.437355 , -14.049807 , -22.209362 , -8.4 , -14.0 , -21.4
-8.422429 , -14.029907 , -21.885984 , -8.4 , -14.0 , -21.4
-8.413461 , -14.017948 , -21.691668 , -8.4 , -14.0 , -21.4
-8.386235 , -13.981646 , -21.10176 , -8.1 , -13.6 , -14.9
-8.104848 , -13.606463 , -15.005014 , -8.1 , -13.6 , -14.9
-7.9260573 , -13.368074 , -11.131214 , -8.1 , -13.6 , -14.9
-8.083979 , -13.578637 , -14.552856 , -8.4 , -14.0 , -21.4
-8.372264 , -13.963019 , -20.799065 , -8.4 , -14.0 , -21.4
-8.559573 , -14.212764 , -24.857416 , -8.4 , -14.0 , -21.4
-8.437963 , -14.050617 , -22.222527 , -8.4 , -14.0 , -21.4
-8.422795 , -14.030394 , -21.8939 , -8.4 , -14.0 , -21.4
-8.390578 , -13.987438 , -21.195864 , -8.1 , -13.6 , -14.9
-8.126783 , -13.63571 , -15.480292 , -8.4 , -14.0 , -21.4
-8.229136 , -13.772182 , -17.697962 , -8.4 , -14.0 , -21.4
-8.470789 , -14.094385 , -22.933773 , -8.1 , -13.6 , -14.9
-8.120968 , -13.627956 , -15.354291 , -8.1 , -13.6 , -14.9
-8.002033 , -13.469377 , -12.777361 , -8.4 , -14.0 , -21.4
-8.359604 , -13.946139 , -20.524769 , -8.4 , -14.0 , -21.4
-8.5524645 , -14.203287 , -24.703403 , -8.4 , -14.0 , -21.4
-8.433407 , -14.044543 , -22.123814 , -8.4 , -14.0 , -21.4
-8.420055 , -14.026742 , -21.83455 , -8.4 , -14.0 , -21.4
-8.412036 , -14.016048 , -21.660786 , -8.4 , -14.0 , -21.4
-8.407222 , -14.00963 , -21.556482 , -8.4 , -14.0 , -21.4
-8.404333 , -14.005778 , -21.493893 , -8.4 , -14.0 , -21.4
-8.402601 , -14.003468 , -21.456337 , -8.4 , -14.0 , -21.4
-8.40156 , -14.00208 , -21.433802 , -8.4 , -14.0 , -21.4
-8.400935 , -14.001248 , -21.42028 , -8.4 , -14.0 , -21.4
-8.400561 , -14.000749 , -21.412169 , -8.4 , -14.0 , -21.4
-8.400336 , -14.000448 , -21.4073 , -8.4 , -14.0 , -21.4
-8.400201 , -14.000269 , -21.404379 , -8.4 , -14.0 , -21.4
-8.400121 , -14.000161 , -21.402628 , -8.4 , -14.0 , -21.4
-8.400072 , -14.000097 , -21.401577 , -8.4 , -14.0 , -21.4
-8.4000435 , -14.000058 , -21.400946 , -8.4 , -14.0 , -21.4
-8.400025 , -14.000035 , -21.400566 , -8.4 , -14.0 , -21.4
-8.400016 , -14.000021 , -21.400341 , -8.4 , -14.0 , -21.4
-8.379898 , -13.973198 , -20.96447 , -8.1 , -13.6 , -14.9
-8.120114 , -13.626819 , -15.33579 , -8.4 , -14.0 , -21.4
-8.224571 , -13.766094 , -17.599035 , -8.4 , -14.0 , -21.4
-8.530024 , -14.173365 , -24.217192 , -8.4 , -14.0 , -21.4
-8.394806 , -13.993074 , -21.28747 , -8.1 , -13.6 , -14.9
-8.129497 , -13.639328 , -15.539073 , -8.4 , -14.0 , -21.4
-8.226787 , -13.768415 , -17.641476 , -8.2 , -13.6 , -15.9
-8.336866 , -13.783992 , -18.878595 , -8.4 , -14.0 , -21.4
-8.303038 , -13.791815 , -18.608746 , -8.4 , -14.0 , -21.4
-8.499657 , -14.190756 , -24.065685 , -8.4 , -14.0 , -21.4
-8.395302 , -14.0015955 , -21.366972 , -8.1 , -13.6 , -14.9
-8.129946 , -13.644734 , -15.590877 , -8.4 , -14.0 , -21.4
-8.231399 , -13.778199 , -17.77324 , -8.4 , -14.0 , -21.4
-8.534239 , -14.1807995 , -24.324394 , -8.4 , -14.0 , -21.4
-8.421862 , -14.030255 , -21.883343 , -8.4 , -14.0 , -21.4
